folder	reason	detail
/Volumes/导演们/高佛雷·雷吉奥	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/河濑直美/萌之朱雀	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/黑木和雄	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/贾木许	not a single movie folder	movies=9 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/科恩兄弟	not a single movie folder	movies=14 subtitles=0 subdirs=0 other_files=3
/Volumes/导演们/铃木清顺	not a single movie folder	movies=7 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/铃木清顺/肉体之门	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/罗泓轸	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/罗曼·波兰斯基	not a single movie folder	movies=19 subtitles=0 subdirs=1 other_files=4
/Volumes/导演们/罗曼·波兰斯基/怪房客	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/迈克尔·西米诺	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/茂瑙	not a single movie folder	movies=10 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/米古尔·戈麦斯	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/萨蒂亚吉特·雷伊	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/雅克·范·多梅尔	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/法斯宾德	not a single movie folder	movies=21 subtitles=0 subdirs=8 other_files=3
/Volumes/导演们/法斯宾德/世界旦夕之间	not a single movie folder	movies=2 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/法斯宾德/世界旦夕之间/字幕	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=0
/Volumes/导演们/法斯宾德/十三个月亮	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/法斯宾德/女人三部曲/劳拉	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/法斯宾德/女人三部曲/法斯宾德女性三部曲花絮碟	not a single movie folder	movies=8 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/法斯宾德/女人三部曲/玛丽娅·布劳恩的婚姻	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=2
/Volumes/导演们/法斯宾德/女人三部曲/维洛妮卡佛丝	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/法斯宾德/寂寞芳心	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/导演们/法斯宾德/柏林亚历山大广场	not a single movie folder	movies=13 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/法斯宾德/撒旦的烤肉	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=1
/Volumes/导演们/盖伊·马丁	not a single movie folder	movies=2 subtitles=0 subdirs=5 other_files=0
/Volumes/导演们/盖伊·马丁/世界上最悲伤的音乐	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/盖伊·马丁/太不小心	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/盖伊·马丁/心灵格码	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/导演们/盖伊·马丁/心灵格码/花絮	not a single movie folder	movies=6 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/盖伊·马丁/我的温尼伯湖	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/盖伊·马丁/钥匙孔	subdir is not subtitle-only or feature-like	/Volumes/导演们/盖伊·马丁/钥匙孔/Subs subtitles=0 movies=0 others=3 nested_dirs=0
/Volumes/导演们/盖伊·马丁/钥匙孔	single movie folder without root subtitles but has extras/other files	subdirs=2 other_files=1
/Volumes/导演们/盖伊·马丁/钥匙孔/Subs	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=3
/Volumes/导演们/杰兹·斯科利莫夫斯基	not a single movie folder	movies=4 subtitles=0 subdirs=4 other_files=0
/Volumes/导演们/金基德	not a single movie folder	movies=18 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/昆汀·塔伦蒂诺	not a single movie folder	movies=7 subtitles=0 subdirs=0 other_files=2
/Volumes/导演们/迈克·李	not a single movie folder	movies=8 subtitles=0 subdirs=2 other_files=1
/Volumes/导演们/萨卡·圭特瑞	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/萨姆·佩金帕	not a single movie folder	movies=5 subtitles=0 subdirs=3 other_files=0
/Volumes/导演们/森田芳光	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/莎米拉·玛克玛尔巴夫	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=1
/Volumes/导演们/深作欣二	not a single movie folder	movies=5 subtitles=0 subdirs=4 other_files=2
/Volumes/导演们/深作欣二/仁义的墓场	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/深作欣二/华之乱	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=0
/Volumes/导演们/深作欣二/大逃杀	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/导演们/深作欣二/无仁义之战	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/施隆多夫	not a single movie folder	movies=7 subtitles=0 subdirs=4 other_files=0
/Volumes/导演们/施隆多夫/推销员之死	not a single movie folder	movies=3 subtitles=3 subdirs=0 other_files=0
/Volumes/导演们/施隆多夫/玻璃玫瑰	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/施隆多夫/青年特尔勒斯	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/斯派克·李	not a single movie folder	movies=4 subtitles=0 subdirs=1 other_files=1
/Volumes/导演们/斯派克·李/第25小时	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/斯特劳布于勒夫妇	not a single movie folder	movies=5 subtitles=0 subdirs=3 other_files=0
/Volumes/导演们/泰伦斯·马力克	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=1
/Volumes/导演们/特伦斯·戴维斯	subdir is not subtitle-only or feature-like	/Volumes/导演们/特伦斯·戴维斯/漫长的一天结束了 subtitles=1 movies=1 others=0 nested_dirs=0
/Volumes/导演们/特伦斯·戴维斯	subdir is not subtitle-only or feature-like	/Volumes/导演们/特伦斯·戴维斯/特伦斯·戴维斯三部曲 subtitles=3 movies=4 others=0 nested_dirs=0
/Volumes/导演们/特伦斯·戴维斯	single movie folder without root subtitles but has extras/other files	subdirs=2 other_files=1
/Volumes/导演们/特伦斯·戴维斯/特伦斯·戴维斯三部曲	not a single movie folder	movies=4 subtitles=3 subdirs=0 other_files=0
/Volumes/导演们/维拉·希蒂洛娃	not a single movie folder	movies=2 subtitles=0 subdirs=5 other_files=0
/Volumes/导演们/维拉·希蒂洛娃/(1970)天堂禁果 Ovoce stromu rajských jíme/subs	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=0
/Volumes/导演们/维拉·希蒂洛娃/不幸的事	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=1
/Volumes/导演们/阿贝尔·冈斯	not a single movie folder	movies=8 subtitles=0 subdirs=3 other_files=0
/Volumes/导演们/阿贝尔·冈斯/(1923)铁路的白蔷薇 La roue	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/阿贝尔·冈斯/[决战奥斯特里兹].Austerlitz	subdir is not subtitle-only or feature-like	/Volumes/导演们/阿贝尔·冈斯/[决战奥斯特里兹].Austerlitz/french (ponctual) idx+sub subtitles=0 movies=0 others=2 nested_dirs=0
/Volumes/导演们/阿贝尔·冈斯/[决战奥斯特里兹].Austerlitz	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/导演们/阿贝尔·冈斯/[决战奥斯特里兹].Austerlitz/french (ponctual) idx+sub	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/导演们/阿布戴·柯西胥	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/阿兰·罗布-格里耶	not a single movie folder	movies=10 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/阿兰·罗布-格里耶/玩火	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/贝拉·塔尔	not a single movie folder	movies=6 subtitles=0 subdirs=7 other_files=0
/Volumes/导演们/贝拉·塔尔/撒旦的探戈	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/贝拉·塔尔/来自伦敦的男人	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/贝拉·塔尔/都灵之马	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/贝拉·塔尔/麦克白	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/贝拉·塔尔/麦莱锡福利旅店	not a single movie folder	movies=2 subtitles=1 subdirs=0 other_files=0
/Volumes/导演们/贝拉·塔尔/Film Music from the Films of Béla Tarr {Mihály Víg}	not a single movie folder	movies=0 subtitles=0 subdirs=1 other_files=27
/Volumes/导演们/贝拉·塔尔/Film Music from the Films of Béla Tarr {Mihály Víg}/scans	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=3
/Volumes/导演们/贝纳尔多·贝托鲁奇	not a single movie folder	movies=8 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/贝纳尔多·贝托鲁奇/1990	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/贝特朗·布里叶	not a single movie folder	movies=4 subtitles=0 subdirs=7 other_files=1
/Volumes/导演们/贝特朗·布里叶/不伦之恋	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/贝特朗·布里叶/感谢你生活	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/贝特朗·布里叶/我们的故事	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/比尔·道格拉斯	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/波·维德伯格	not a single movie folder	movies=5 subtitles=0 subdirs=3 other_files=0
/Volumes/导演们/波·维德伯格/碧血黄花	not a single movie folder	movies=0 subtitles=1 subdirs=0 other_files=1
/Volumes/导演们/达米彦·奥图/深呼吸	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/法兰提塞·维拉席/(1967)乱世英豪 Marketa Lazarová (1967)	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=4
/Volumes/导演们/法兰提塞·维拉席/蜂之山谷	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/导演们/法兰提塞·维拉席/蜂之山谷/花絮	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/法兰提塞·维拉席/阿德尔海	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/菲利普·加瑞尔	not a single movie folder	movies=11 subtitles=0 subdirs=4 other_files=2
/Volumes/导演们/菲利普·加瑞尔/她在阳光下度过的岁月	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/费尔南多·索拉纳斯	not a single movie folder	movies=0 subtitles=0 subdirs=4 other_files=1
/Volumes/导演们/费尔南多·索拉纳斯/南方	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/费尔南多·索拉纳斯/探戈,加德尔的放逐	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=1
/Volumes/导演们/费尔南多·索拉纳斯/旅程	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=0
/Volumes/导演们/费尔南多·索拉纳斯/燃火的时刻	not a single movie folder	movies=3 subtitles=6 subdirs=0 other_files=0
/Volumes/导演们/费斯·阿金	not a single movie folder	movies=3 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/费斯·阿金/勇往直前	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/导演们/霍华德·霍克斯	not a single movie folder	movies=7 subtitles=0 subdirs=5 other_files=1
/Volumes/导演们/霍华德·霍克斯/约克军曹	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/霍华德·霍克斯/绅士爱美人	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/莫尼切利	not a single movie folder	movies=2 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/筱田正浩	not a single movie folder	movies=9 subtitles=0 subdirs=3 other_files=0
/Volumes/导演们/筱田正浩/写乐	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/筱田正浩/枭之城	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/谢盖尔·帕拉杰诺夫	not a single movie folder	movies=2 subtitles=0 subdirs=2 other_files=0
/Volumes/导演们/谢盖尔·帕拉杰诺夫/吟游诗人	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/谢盖尔·帕拉杰诺夫/苏拉姆城堡的传说	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/阿莱克斯·德拉·伊格来希亚/800颗子弹	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=1
/Volumes/导演们/阿莱克斯·德拉·伊格来希亚/闪灵双煞	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/阿兰·卡瓦利埃	subdir is not subtitle-only or feature-like	/Volumes/导演们/阿兰·卡瓦利埃/Le Filmeur subtitles=1 movies=1 others=0 nested_dirs=0
/Volumes/导演们/阿兰·卡瓦利埃	subdir is not subtitle-only or feature-like	/Volumes/导演们/阿兰·卡瓦利埃/小岛上的决斗 subtitles=1 movies=1 others=0 nested_dirs=0
/Volumes/导演们/阿兰·卡瓦利埃	subdir is not subtitle-only or feature-like	/Volumes/导演们/阿兰·卡瓦利埃/狂乱 subtitles=1 movies=1 others=0 nested_dirs=0
/Volumes/导演们/阿兰·卡瓦利埃	single movie folder without root subtitles but has extras/other files	subdirs=3 other_files=0
